Indicator Type,County,Value
No_Insurance,51067,18.00
No_Insurance,51069,14.60
No_Insurance,51071,15.90
No_Insurance,51073,15.00
No_Insurance,51075,9.60
No_Insurance,51077,18.30
No_Insurance,51079,17.90
No_Insurance,51081,14.10
No_Insurance,51083,16.50
No_Insurance,51085,9.90
No_Insurance,51087,14.00
No_Insurance,51089,19.90
No_Insurance,51091,25.30
No_Insurance,51093,12.50
No_Insurance,51095,11.50
No_Insurance,51097,18.60
No_Insurance,51099,10.00
No_Insurance,51101,14.70
No_Insurance,51103,17.30
No_Insurance,51105,16.30
No_Insurance,51107,9.30
No_Insurance,51109,16.60
No_Insurance,51111,19.10
No_Insurance,51113,18.60
No_Insurance,51115,16.10
No_Insurance,51117,18.70
No_Insurance,51119,17.60
No_Insurance,51121,15.80
No_Insurance,51125,18.30
No_Insurance,51127,13.30
No_Insurance,51131,21.50
No_Insurance,51133,18.70
No_Insurance,51135,18.60
No_Insurance,51137,15.80
No_Insurance,51139,17.80
No_Insurance,51141,18.50
No_Insurance,51143,17.40
No_Insurance,51145,14.00
No_Insurance,51147,17.50
No_Insurance,51149,11.50
No_Insurance,51153,13.90
No_Insurance,51155,15.70
No_Insurance,51157,15.90
No_Insurance,51159,18.50
No_Insurance,51161,11.40
No_Insurance,51163,17.30
No_Insurance,51165,18.20
No_Insurance,51167,17.00
No_Insurance,51169,16.30
No_Insurance,51171,18.00
No_Insurance,51173,17.50
No_Insurance,51175,15.30
No_Insurance,51177,13.50
No_Insurance,51179,10.70
No_Insurance,51181,15.70
No_Insurance,51183,17.60
No_Insurance,51185,16.80
No_Insurance,51187,15.90
No_Insurance,51191,16.00
No_Insurance,51193,19.70
No_Insurance,51195,15.60
No_Insurance,51197,17.30
No_Insurance,51199,9.90
No_Insurance,51510,14.10
No_Insurance,51515,15.50
No_Insurance,51520,15.50
No_Insurance,51530,16.70
No_Insurance,51540,18.00
No_Insurance,51550,12.20
No_Insurance,51570,15.40
No_Insurance,51580,15.50
No_Insurance,51590,16.70
No_Insurance,51595,16.20
No_Insurance,51600,13.20
No_Insurance,51610,7.50
No_Insurance,51620,15.90
No_Insurance,51630,17.90
No_Insurance,51640,20.90
No_Insurance,51650,13.90
No_Insurance,51660,22.60
No_Insurance,51670,18.30
No_Insurance,51678,18.40
No_Insurance,51680,16.60
No_Insurance,51683,20.70
No_Insurance,51685,23.10
No_Insurance,51690,16.00
No_Insurance,51700,15.80
No_Insurance,51710,17.70
No_Insurance,51720,11.80
No_Insurance,51730,17.60
No_Insurance,51735,9.90
No_Insurance,51740,15.50
No_Insurance,51750,18.40
No_Insurance,51760,18.90
No_Insurance,51770,18.20
No_Insurance,51775,13.60
No_Insurance,51790,16.80
No_Insurance,51800,12.80
No_Insurance,51810,13.30
No_Insurance,51820,16.50
No_Insurance,51830,17.00
No_Insurance,51840,20.40
Smoking,51001,21.70
Smoking,51003,13.10
Smoking,51005,22.60
Smoking,51007,23.20
Smoking,51009,14.10
Smoking,51011,
Smoking,51013,11.00
Smoking,51015,17.60
Smoking,51017,
Smoking,51019,19.60
Smoking,51021,
Smoking,51023,13.20
Smoking,51025,29.00
Smoking,51027,32.10
Smoking,51029,23.60
Smoking,51031,21.60
Smoking,51033,
Smoking,51035,33.80
Smoking,51036,
Smoking,51037,
Smoking,51041,16.40
Smoking,51043,12.70
Smoking,51045,
Smoking,51047,17.20
Smoking,51049,22.00
Smoking,51051,35.10
Smoking,51053,31.20
Smoking,51057,15.40
Smoking,51059,12.20
Smoking,51061,17.00
Smoking,51063,
Smoking,51065,9.90
Smoking,51067,23.90
Smoking,51069,20.90
Smoking,51071,22.20
Smoking,51073,21.60
Smoking,51075,17.90
Smoking,51077,23.70
Smoking,51079,
Smoking,51081,20.20
Smoking,51083,22.00
Smoking,51085,18.20
Smoking,51087,15.20
Smoking,51089,27.70
Smoking,51091,4.90
Smoking,51093,13.60
Smoking,51095,11.10
Smoking,51097,
Smoking,51099,
Smoking,51101,18.60
Smoking,51103,
Smoking,51105,24.20
Smoking,51107,11.60
Smoking,51109,29.90
Smoking,51111,21.60
Smoking,51113,
Smoking,51115,
Smoking,51117,29.80
Smoking,51119,
Smoking,51121,14.30
Smoking,51125,
Smoking,51127,
Smoking,51131,24.00
Smoking,51133,20.20
Smoking,51135,18.40
Smoking,51137,19.70
Smoking,51139,
Smoking,51141,22.50
Smoking,51143,24.50
Smoking,51145,
Smoking,51147,26.90
Smoking,51149,
Smoking,51153,18.30
Smoking,51155,32.70
Smoking,51157,
Smoking,51159,21.40
Smoking,51161,16.90
Smoking,51163,17.10
Smoking,51165,13.00
Smoking,51167,24.80
Smoking,51169,29.50
Smoking,51171,21.00
Smoking,51173,23.80
Smoking,51175,21.10
Smoking,51177,19.30
Smoking,51179,16.30
Smoking,51181,
Smoking,51183,9.30
Smoking,51185,20.70
Smoking,51187,28.10
Smoking,51191,25.20
Smoking,51193,20.50
Smoking,51195,34.10
Smoking,51197,28.30
Smoking,51199,9.40
Smoking,51510,10.40
Smoking,51515,5.10
Smoking,51520,
Smoking,51530,
Smoking,51540,17.10
Smoking,51550,17.00
Smoking,51570,
Smoking,51580,
Smoking,51590,25.20
Smoking,51595,
Smoking,51600,6.00
Smoking,51610,3.90
Smoking,51620,17.80
Smoking,51630,
Smoking,51640,
Smoking,51650,18.10
Smoking,51660,4.80
Smoking,51670,34.20
Smoking,51678,
Smoking,51680,22.30
Smoking,51683,11.70
Smoking,51685,
Smoking,51690,
Smoking,51700,24.40
Smoking,51710,26.20
Smoking,51720,
Smoking,51730,25.70
Smoking,51735,
Smoking,51740,23.40
Smoking,51750,12.80
Smoking,51760,19.50
Smoking,51770,27.00
Smoking,51775,22.10
Smoking,51790,
Smoking,51800,18.40
Smoking,51810,18.90
Smoking,51820,4.00
Smoking,51830,3.80
Smoking,51840,
Smoking,51001,
Smoking,51001,
Smoking,51003,
Smoking,51003,
Smoking,51005,
Smoking,51005,
Smoking,51007,
Smoking,51007,
Smoking,51009,
Smoking,51009,
Smoking,51011,
Smoking,51011,
Smoking,51013,
Smoking,51013,7.80
Smoking,51015,8.50
Smoking,51015,7.10
Smoking,51017,
Smoking,51017,
Smoking,51019,
Smoking,51019,
Smoking,51021,
Smoking,51021,
Smoking,51023,
Smoking,51023,
Smoking,51025,
Smoking,51025,
Smoking,51027,
Smoking,51027,
Smoking,51029,
Smoking,51029,
Smoking,51031,
Smoking,51031,
Smoking,51033,
Smoking,51033,
Smoking,51035,
Smoking,51035,
Smoking,51036,
Smoking,51036,
Smoking,51037,
Smoking,51037,
Smoking,51041,13.00
Smoking,51041,13.40
Smoking,51043,
Smoking,51043,
Smoking,51045,
Smoking,51045,
Smoking,51047,
Smoking,51047,
Smoking,51049,
Smoking,51049,
Smoking,51051,
Smoking,51051,
Smoking,51053,
Smoking,51053,
Smoking,51057,
Smoking,51057,
Smoking,51059,
Smoking,51059,
Smoking,51061,
Smoking,51061,
Smoking,51063,
Smoking,51063,
Smoking,51065,
Smoking,51065,
Smoking,51067,
Smoking,51067,
Smoking,51069,
Smoking,51069,
Smoking,51071,
Smoking,51071,
Smoking,51073,
Smoking,51073,
Smoking,51075,
Smoking,51075,
Smoking,51077,
Smoking,51077,
Smoking,51079,
Smoking,51079,
Smoking,51081,
Smoking,51081,
Smoking,51083,
Smoking,51083,
Smoking,51085,10.20
Smoking,51085,10.10
Smoking,51087,
Smoking,51087,
Smoking,51089,
Smoking,51089,
Smoking,51091,
Smoking,51091,
Smoking,51093,
Smoking,51093,
Smoking,51095,
Smoking,51095,
Smoking,51097,
Smoking,51097,
Smoking,51099,
Smoking,51099,
Smoking,51101,
Smoking,51101,
Smoking,51103,
Smoking,51103,
Smoking,51105,
Smoking,51105,
Smoking,51107,4.10
Smoking,51107,4.20
Smoking,51109,
Smoking,51109,
Smoking,51111,
Smoking,51111,
Smoking,51113,
Smoking,51113,
Smoking,51115,
Smoking,51115,
Smoking,51117,10.70
Smoking,51117,9.00
Smoking,51119,
Smoking,51119,
Smoking,51121,10.30
Smoking,51121,9.30
Smoking,51125,
Smoking,51125,
Smoking,51127,
Smoking,51127,
Smoking,51131,
Smoking,51131,
Smoking,51133,
Smoking,51133,
Smoking,51135,
Smoking,51135,
Smoking,51137,
Smoking,51137,
Smoking,51139,
Smoking,51139,
Smoking,51141,
Smoking,51141,
Smoking,51143,
Smoking,51143,
Smoking,51145,
Smoking,51145,
Smoking,51147,
Smoking,51147,
Smoking,51149,
Smoking,51149,
Smoking,51153,12.90
Smoking,51153,11.90
Smoking,51155,
Smoking,51155,
Smoking,51157,
Smoking,51157,
Smoking,51159,
Smoking,51159,
Smoking,51161,15.60
Smoking,51161,
Smoking,51163,
Smoking,51163,
Smoking,51165,5.30
Smoking,51165,3.20
Smoking,51167,
Smoking,51167,
Smoking,51169,
Smoking,51169,
Smoking,51171,
Smoking,51171,
Smoking,51173,
Smoking,51173,
Smoking,51175,
Smoking,51175,
Smoking,51177,11.20
Smoking,51177,
Smoking,51179,
Smoking,51179,
Smoking,51181,
Smoking,51181,
Smoking,51183,
Smoking,51183,
Smoking,51185,
Smoking,51185,
Smoking,51187,
Smoking,51187,
Smoking,51191,
Smoking,51191,
Smoking,51193,
Smoking,51193,
Smoking,51195,
Smoking,51195,
Smoking,51197,
Smoking,51197,
Smoking,51199,
Smoking,51199,
Smoking,51510,6.70
Smoking,51510,6.70
Smoking,51515,
Smoking,51515,
Smoking,51520,
Smoking,51520,
Smoking,51530,
Smoking,51530,
Smoking,51540,
Smoking,51540,
Smoking,51550,18.60
Smoking,51550,17.80
Smoking,51570,
Smoking,51570,
Smoking,51580,
Smoking,51580,
Smoking,51590,
Smoking,51590,
Smoking,51595,
Smoking,51595,
Smoking,51600,
Smoking,51600,
Smoking,51610,
Smoking,51610,
Smoking,51620,
Smoking,51620,
Smoking,51630,
Smoking,51630,
Smoking,51640,
Smoking,51640,
Smoking,51650,19.80
Smoking,51650,18.50
Smoking,51660,
Smoking,51660,
Smoking,51670,
Smoking,51670,
Smoking,51678,
Smoking,51678,
Smoking,51680,
Smoking,51680,
Smoking,51683,
Smoking,51683,
Smoking,51685,
Smoking,51685,
Smoking,51690,
Smoking,51690,
Smoking,51700,
Smoking,51700,
Smoking,51710,
Smoking,51710,
Smoking,51730,
Smoking,51730,
Smoking,51735,
Smoking,51735,
Smoking,51740,
Smoking,51740,
Smoking,51750,
Smoking,51750,
Smoking,51760,
Smoking,51760,
Smoking,51770,
Smoking,51770,
Smoking,51775,
Smoking,51775,
Smoking,51790,
Smoking,51790,
Smoking,51800,
Smoking,51800,
Smoking,51810,
Smoking,51810,23.90
Smoking,51820,
Smoking,51820,
Smoking,51830,
Smoking,51830,
Smoking,51840,
Smoking,51840,
Smoking,51001,22.40
Smoking,51001,23.60
Smoking,51003,11.80
Smoking,51003,13.00
Smoking,51005,
Smoking,51005,
Smoking,51007,
Smoking,51007,
Smoking,51009,
Smoking,51009,
Smoking,51011,
Smoking,51011,
Smoking,51013,10.50
Smoking,51013,9.60
Smoking,51015,11.10
Smoking,51015,10.70
Smoking,51017,
Smoking,51017,
Smoking,51019,22.80
Smoking,51019,
Smoking,51021,
Smoking,51021,
Smoking,51023,
Smoking,51023,
Smoking,51025,
Smoking,51025,
Smoking,51027,
Smoking,51027,22.20
Smoking,51029,
Smoking,51029,
Smoking,51031,
Smoking,51031,
Smoking,51033,
Smoking,51033,
Smoking,51035,
Smoking,51035,
Smoking,51036,
Smoking,51036,
Smoking,51037,
Smoking,51037,
Smoking,51041,13.70
Smoking,51041,13.10
Smoking,51043,
Smoking,51043,
Smoking,51045,
Smoking,51045,
Smoking,51047,13.00
Smoking,51047,11.80
Smoking,51049,
Smoking,51049,
Smoking,51051,
Smoking,51051,
Smoking,51053,
Smoking,51053,
Smoking,51057,
Smoking,51057,
Smoking,51059,13.60
Smoking,51059,13.40
Smoking,51061,18.40
Smoking,51061,21.10
Smoking,51063,
Smoking,51063,
Smoking,51065,7.60
Smoking,51065,7.10
Smoking,51067,
Smoking,51067,
Smoking,51069,24.30
Smoking,51069,24.30
Smoking,51071,
Smoking,51071,
Smoking,51073,
Smoking,51073,
Smoking,51075,
Smoking,51075,
Smoking,51077,
Smoking,51077,
Smoking,51079,
Smoking,51079,
Smoking,51081,
Smoking,51081,
Smoking,51083,22.60
Smoking,51083,22.90
Smoking,51085,13.90
Smoking,51085,13.90
Smoking,51087,17.20
Smoking,51087,17.70
Smoking,51089,27.60
Smoking,51089,
Smoking,51091,
Smoking,51091,
Smoking,51093,11.50
Smoking,51093,10.70
Smoking,51095,11.90
Smoking,51095,
Smoking,51097,
Smoking,51097,
Smoking,51099,
Smoking,51099,
Smoking,51101,
Smoking,51101,
Smoking,51103,
Smoking,51103,
Smoking,51105,
Smoking,51105,
Smoking,51107,11.80
Smoking,51107,10.80
Smoking,51109,
Smoking,51109,
Smoking,51111,
Smoking,51111,
Smoking,51113,
Smoking,51113,
Smoking,51115,
Smoking,51115,
Smoking,51117,
Smoking,51117,
Smoking,51119,
Smoking,51119,
Smoking,51121,15.10
Smoking,51121,15.30
Smoking,51125,
Smoking,51125,
Smoking,51127,
Smoking,51127,
Smoking,51131,
Smoking,51131,
Smoking,51133,
Smoking,51133,
Smoking,51135,
Smoking,51135,
Smoking,51137,17.90
Smoking,51137,
Smoking,51139,
Smoking,51139,
Smoking,51141,
Smoking,51141,
Smoking,51143,18.90
Smoking,51143,19.50
Smoking,51145,
Smoking,51145,
Smoking,51147,
Smoking,51147,
Smoking,51149,13.60
Smoking,51149,12.50
Smoking,51153,17.70
Smoking,51153,16.70
Smoking,51155,
Smoking,51155,
Smoking,51157,
Smoking,51157,
Smoking,51159,
Smoking,51159,
Smoking,51161,20.30
Smoking,51161,22.40
Smoking,51163,
Smoking,51163,11.10
Smoking,51165,7.00
Smoking,51165,6.90
Smoking,51167,
Smoking,51167,
Smoking,51169,
Smoking,51169,
Smoking,51171,
Smoking,51171,
Smoking,51173,
Smoking,51173,
Smoking,51175,
Smoking,51175,
Smoking,51177,17.50
Smoking,51177,17.90
Smoking,51179,14.50
Smoking,51179,14.90
Smoking,51181,
Smoking,51181,
Smoking,51183,2.30
Smoking,51183,2.20
Smoking,51185,20.40
Smoking,51185,19.90
Smoking,51187,
Smoking,51187,
Smoking,51191,
Smoking,51191,
Smoking,51193,
Smoking,51193,
Smoking,51195,31.50
Smoking,51195,31.60
Smoking,51197,
Smoking,51197,
Smoking,51199,6.10
Smoking,51199,6.30
Smoking,51510,5.60
Smoking,51510,5.60
Smoking,51515,
Smoking,51515,
Smoking,51520,
Smoking,51520,
Smoking,51530,
Smoking,51530,
Smoking,51540,
Smoking,51540,
Smoking,51550,18.70
Smoking,51550,18.00
Smoking,51570,
Smoking,51570,
Smoking,51580,
Smoking,51580,
Smoking,51590,
Smoking,51590,
Smoking,51595,
Smoking,51595,
Smoking,51600,
Smoking,51600,
Smoking,51610,
Smoking,51610,
Smoking,51620,
Smoking,51620,
Smoking,51630,
Smoking,51630,
Smoking,51640,
Smoking,51640,
Smoking,51650,14.80
Smoking,51650,14.10
Smoking,51660,
Smoking,51660,
Smoking,51670,
Smoking,51670,
Smoking,51678,
Smoking,51678,
Smoking,51680,
Smoking,51680,
Smoking,51683,
Smoking,51683,
Smoking,51685,
Smoking,51685,
Smoking,51690,
Smoking,51690,
Smoking,51700,21.10
Smoking,51700,20.10
Smoking,51710,28.40
Smoking,51710,31.10
Smoking,51720,
Smoking,51720,
Smoking,51730,
Smoking,51730,
Smoking,51735,
Smoking,51735,
Smoking,51740,23.90
Smoking,51740,24.30
Smoking,51750,
Smoking,51750,
Smoking,51760,17.90
Smoking,51760,18.50
Smoking,51770,26.10
Smoking,51770,26.80
Smoking,51775,
Smoking,51775,
Smoking,51790,
Smoking,51790,
Smoking,51800,21.00
Smoking,51800,21.30
Smoking,51810,19.40
Smoking,51810,19.20
Smoking,51820,
Smoking,51820,
Smoking,51830,
Smoking,51830,
Smoking,51840,
Smoking,51840,
Smoking,51001,23.20
Smoking,51001,24.10
Smoking,51003,13.00
Smoking,51003,14.00
Smoking,51005,
Smoking,51005,
Smoking,51007,
Smoking,51007,
Smoking,51009,11.20
Smoking,51009,11.90
Smoking,51011,
Smoking,51011,
Smoking,51013,11.30
Smoking,51013,10.80
Smoking,51015,16.80
Smoking,51015,17.70
Smoking,51017,
Smoking,51017,
Smoking,51019,19.70
Smoking,51019,20.30
Smoking,51021,
Smoking,51021,
Smoking,51023,12.40
Smoking,51023,13.60
Smoking,51025,
Smoking,51025,
Smoking,51027,28.30
Smoking,51027,25.30
Smoking,51029,
Smoking,51029,
Smoking,51031,23.70
Smoking,51031,
Smoking,51033,
Smoking,51033,
Smoking,51035,
Smoking,51035,
Smoking,51036,
Smoking,51036,
Smoking,51037,
Smoking,51037,22.50
Smoking,51041,17.10
Smoking,51041,16.40
Smoking,51043,
Smoking,51043,
Smoking,51045,
Smoking,51045,
Smoking,51047,17.00
Smoking,51047,15.20
Smoking,51049,
Smoking,51049,
Smoking,51051,
Smoking,51051,
Smoking,51053,
Smoking,51053,
Smoking,51057,
Smoking,51057,
Smoking,51059,12.20
Smoking,51059,12.00
Smoking,51061,17.90
Smoking,51061,19.50
Smoking,51063,
Smoking,51063,
Smoking,51065,10.40
Smoking,51065,10.50
Smoking,51067,21.00
Smoking,51067,21.60
Smoking,51069,22.30
Smoking,51069,22.70
Smoking,51071,21.20
Smoking,51071,22.00
Smoking,51073,22.70
Smoking,51073,23.80
Smoking,51075,15.00
Smoking,51075,
Smoking,51077,
Smoking,51077,18.30
Smoking,51079,
Smoking,51079,
Smoking,51081,
Smoking,51081,
Smoking,51083,22.30
Smoking,51083,22.40
Smoking,51085,15.30
Smoking,51085,15.40
Smoking,51087,15.90
Smoking,51087,16.20
Smoking,51089,29.20
Smoking,51089,32.70
Smoking,51091,
Smoking,51091,
Smoking,51093,14.20
Smoking,51093,14.00
Smoking,51095,10.30
Smoking,51095,12.50
Smoking,51097,
Smoking,51097,
Smoking,51099,
Smoking,51099,
Smoking,51101,
Smoking,51101,20.00
Smoking,51103,
Smoking,51103,
Smoking,51105,22.10
Smoking,51105,21.10
Smoking,51107,11.10
Smoking,51107,10.50
Smoking,51109,
Smoking,51109,
Smoking,51111,
Smoking,51111,
Smoking,51113,
Smoking,51113,
Smoking,51115,
Smoking,51115,
Smoking,51117,28.30
Smoking,51117,31.00
Smoking,51119,
Smoking,51119,
Smoking,51121,13.10
Smoking,51121,12.90
Smoking,51125,
Smoking,51125,
Smoking,51127,
Smoking,51127,
Smoking,51131,25.30
Smoking,51131,26.70
Smoking,51133,17.30
Smoking,51133,
Smoking,51135,15.60
Smoking,51135,16.40
Smoking,51137,19.90
Smoking,51137,22.10
Smoking,51139,
Smoking,51139,
Smoking,51141,
Smoking,51141,
Smoking,51143,23.50
Smoking,51143,24.60
Smoking,51145,
Smoking,51145,
Smoking,51147,
Smoking,51147,
Smoking,51149,21.90
Smoking,51149,21.80
Smoking,51153,18.90
Smoking,51153,17.60
Smoking,51155,
Smoking,51155,
Smoking,51157,
Smoking,51157,
Smoking,51159,
Smoking,51159,
Smoking,51161,17.70
Smoking,51161,19.20
Smoking,51163,18.40
Smoking,51163,15.00
Smoking,51165,10.70
Smoking,51165,10.50
Smoking,51167,23.10
Smoking,51167,24.10
Smoking,51169,
Smoking,51169,32.80
Smoking,51171,23.80
Smoking,51171,24.50
Smoking,51173,
Smoking,51173,
Smoking,51175,
Smoking,51175,
Smoking,51177,21.50
Smoking,51177,21.80
Smoking,51179,17.50
Smoking,51179,18.00
Smoking,51181,
Smoking,51181,
Smoking,51183,4.70
Smoking,51183,4.80
Smoking,51185,21.90
Smoking,51185,21.70
Smoking,51187,
Smoking,51187,
Smoking,51191,25.50
Smoking,51191,27.30
Smoking,51193,
Smoking,51193,19.10
Smoking,51195,33.60
Smoking,51195,33.60
Smoking,51197,28.70
Smoking,51197,28.00
Smoking,51199,7.30
Smoking,51199,7.60
Smoking,51510,10.10
Smoking,51510,10.10
Smoking,51515,
Smoking,51515,
Smoking,51520,
Smoking,51520,
Smoking,51530,
Smoking,51530,
Smoking,51540,10.50
Smoking,51540,11.20
Smoking,51550,16.90
Smoking,51550,16.50
Smoking,51570,
Smoking,51570,
Smoking,51580,
Smoking,51580,
Smoking,51590,25.90
Smoking,51590,
Smoking,51595,
Smoking,51595,
Smoking,51600,6.00
Smoking,51600,5.80
Smoking,51610,
Smoking,51610,
Smoking,51620,
Smoking,51620,
Smoking,51630,
Smoking,51630,
Smoking,51640,
Smoking,51640,
Smoking,51650,17.60
Smoking,51650,17.30
Smoking,51660,5.30
Smoking,51660,4.70
Smoking,51670,
Smoking,51670,
Smoking,51678,
Smoking,51678,
Smoking,51680,23.10
Smoking,51680,
Smoking,51683,
Smoking,51683,
Smoking,51685,
Smoking,51685,
Smoking,51690,
Smoking,51690,
Smoking,51700,22.50
Smoking,51700,21.50
Smoking,51710,27.80
Smoking,51710,28.20
Smoking,51720,
Smoking,51720,
Smoking,51730,
Smoking,51730,
Smoking,51735,
Smoking,51735,
Smoking,51740,24.30
Smoking,51740,24.80
Smoking,51750,
Smoking,51750,
Smoking,51760,19.90
Smoking,51760,20.40
Smoking,51770,25.60
Smoking,51770,27.60
Smoking,51775,
Smoking,51775,
Smoking,51790,
Smoking,51790,
Smoking,51800,20.20
Smoking,51800,20.30
Smoking,51810,19.00
Smoking,51810,18.60
Smoking,51820,
Smoking,51820,
Smoking,51830,
Smoking,51830,
Smoking,51840,
Smoking,51840,
Smoking,51001,22.10
Smoking,51001,23.30
Smoking,51003,13.80
Smoking,51003,15.10
Smoking,51005,22.20
Smoking,51005,
Smoking,51007,26.70
Smoking,51007,30.00
Smoking,51009,14.40
Smoking,51009,14.70
Smoking,51011,
Smoking,51011,
Smoking,51013,12.00
Smoking,51013,11.70
Smoking,51015,17.30
Smoking,51015,18.00
Smoking,51017,
Smoking,51017,
Smoking,51019,21.20
Smoking,51019,21.70
Smoking,51021,
Smoking,51021,
Smoking,51023,11.90
Smoking,51023,13.70
Smoking,51025,26.10
Smoking,51025,28.70
Smoking,51027,27.10
Smoking,51027,26.40
Smoking,51029,
Smoking,51029,
Smoking,51031,23.30
Smoking,51031,24.00
Smoking,51033,
Smoking,51033,
Smoking,51035,33.20
Smoking,51035,33.60
Smoking,51036,
Smoking,51036,
Smoking,51037,24.80
Smoking,51037,23.90
Smoking,51041,17.50
Smoking,51041,17.10
Smoking,51043,
Smoking,51043,13.90
Smoking,51045,
Smoking,51045,
Smoking,51047,16.80
Smoking,51047,16.00
Smoking,51049,
Smoking,51049,28.10
Smoking,51051,33.70
Smoking,51051,32.50
Smoking,51053,32.10
Smoking,51053,32.80
Smoking,51057,
Smoking,51057,
Smoking,51059,12.80
Smoking,51059,12.60
Smoking,51061,17.50
Smoking,51061,18.10
Smoking,51063,
Smoking,51063,
Smoking,51065,10.10
Smoking,51065,10.70
Smoking,51067,23.90
Smoking,51067,24.90
Smoking,51069,21.60
Smoking,51069,21.90
Smoking,51071,22.10
Smoking,51071,22.60
Smoking,51073,21.60
Smoking,51073,22.60
Smoking,51075,15.60
Smoking,51075,16.00
Smoking,51077,
Smoking,51077,
